user_id,name,email,city,country,age,gender,phone,signup_date,membership_tier,occupation,education_level,preferred_language,timezone,referral_source,total_orders,lifetime_value,last_login,is_active,newsletter_subscribed,loyalty_points,preferred_category
1027,User_1027,user1027@example.com,Monterrey,MX,69.1,non_binary,+13916050928,2025-10-02 21:11:05,platinum,Manager,some_college,zh,UTC+0,friend,28,7856.89,2025-11-06 16:14:07,true,true,267.0,Food
1028,User_1028,user1028@example.com,São Paulo,DE,42.5,prefer_not_to_say,+14286167917,2025-02-16 10:17:12,platinum,Nurse,bachelors,fr,UTC-8,email,30,3474.06,2025-12-08 11:24:37,true,false,640.0,Food
1029,User_1029,user1029@example.com,Delhi,AU,73.9,non_binary,+12202503746,2023-05-19 18:44:18,platinum,Manager,bachelors,ja,UTC+9,organic,23,5592.14,2024-06-16 03:22:55,false,true,4349.0,Clothing
1030,User_1030,user1030@example.com,Berlin,UK,34.3,prefer_not_to_say,+19224874142,2022-10-28 16:01:59,none,Teacher,masters,hi,UTC+8,instagram,45,13307.54,2023-06-25 03:40:37,true,false,3225.0,Books
1031,User_1031,user1031@example.com,Paris,BR,57.0,male,+15855760705,2022-02-17 16:46:08,gold,Engineer,trade_school,ar,UTC-5,facebook,35,5981.18,2022-12-12 09:11:03,false,true,4134.0,Sports
1032,User_1032,user1032@example.com,Mumbai,FR,73.8,non_binary,+19383850251,2022-02-21 13:47:27,none,Doctor,bachelors,ko,UTC+5:30,tiktok,38,11339.67,2023-10-15 03:46:05,true,false,59.0,Clothing
1033,User_1033,user1033@example.com,Toronto,JP,46.8,male,+15618768357,2025-01-15 22:55:30,gold,Doctor,bachelors,pt,UTC+9,tiktok,25,3583.79,2025-12-20 20:01:29,false,false,2137.0,Food
1034,User_1034,user1034@example.com,Rio,AU,52.4,female,+18229147628,2025-09-27 11:48:01,none,Teacher,high_school,ja,UTC+5:30,app_store,44,1692.59,2025-11-01 14:27:48,true,true,2683.0,Food
1035,User_1035,user1035@example.com,Tokyo,JP,42.3,female,+19577757587,2025-09-19 22:03:27,none,Engineer,bachelors,ja,UTC-3,app_store,39,6981.45,2025-12-03 20:55:54,true,false,523.0,Automotive
1036,User_1036,user1036@example.com,Tokyo,CA,67.1,prefer_not_to_say,+15051456593,2023-08-09 09:41:39,silver,Manager,some_college,de,UTC+10,instagram,2,493.73,2024-08-04 15:49:52,false,true,2607.0,Home & Garden
1037,User_1037,user1037@example.com,Sydney,MX,46.5,prefer_not_to_say,+16969776916,2022-08-23 11:44:40,none,Designer,some_college,ar,UTC+10,google,41,8391.42,2023-02-14 14:36:32,true,true,729.0,Electronics
1038,User_1038,user1038@example.com,New York,UK,18.9,prefer_not_to_say,+13981307630,2022-10-15 13:33:37,platinum,Teacher,high_school,en,UTC+10,app_store,11,2958.01,2023-10-07 21:18:24,false,false,609.0,Food
1039,User_1039,user1039@example.com,Mexico City,UK,34.5,female,+17537771900,2022-10-22 03:30:38,gold,Designer,trade_school,es,UTC+3,ad,24,5834.9,2024-05-23 01:42:19,true,false,1382.0,Food
1040,User_1040,user1040@example.com,Mumbai,CA,51.6,male,+12149762119,2023-05-05 02:54:00,silver,Engineer,masters,zh,UTC+1,google,26,6827.06,2024-08-27 15:33:32,false,false,4717.0,Music
1041,User_1041,user1041@example.com,Munich,IN,57.3,prefer_not_to_say,+18154047473,2025-07-19 17:10:18,platinum,Retired,bachelors,es,UTC+0,google,21,534.93,2025-08-03 04:31:12,false,false,1495.0,Clothing
1042,User_1042,user1042@example.com,São Paulo,UK,23.7,non_binary,+19612511381,2023-03-15 08:54:01,platinum,Engineer,phd,ko,UTC-5,tiktok,28,4806.57,2023-03-17 20:01:02,true,false,2098.0,Home & Garden
1043,User_1043,user1043@example.com,Rio,DE,50.2,prefer_not_to_say,+12684212401,2022-08-07 18:24:01,none,Freelancer,high_school,ar,UTC+5:30,ad,34,7587.86,2024-03-16 20:18:11,false,true,2362.0,Automotive
1044,User_1044,user1044@example.com,Toronto,MX,42.4,non_binary,+18242882242,2023-07-20 14:02:56,bronze,Accountant,masters,zh,UTC-5,app_store,23,5630.36,2023-09-06 04:11:59,true,true,111.0,Clothing
1045,User_1045,user1045@example.com,Melbourne,CA,43.9,female,+13632690710,2025-09-30 20:45:13,gold,Teacher,phd,en,UTC+3,tiktok,48,14242.1,2025-12-07 23:27:55,true,true,3920.0,Toys
1046,User_1046,user1046@example.com,Delhi,FR,34.6,male,+19176736630,2023-05-04 07:59:17,silver,Freelancer,bachelors,zh,UTC+3,friend,29,4531.66,2023-11-03 07:05:26,true,true,2709.0,Food
1047,User_1047,user1047@example.com,Tokyo,CA,71.6,prefer_not_to_say,+13143625802,2022-05-23 18:21:25,silver,Doctor,phd,hi,UTC-8,ad,45,8361.98,2024-12-24 02:48:27,true,false,267.0,Sports
1048,User_1048,user1048@example.com,Tokyo,FR,37.8,non_binary,+13601371735,2025-11-24 08:11:42,bronze,Student,masters,ar,UTC+1,google,6,1503.16,2025-11-30 17:51:30,true,true,4223.0,Toys
1049,User_1049,user1049@example.com,New York,BR,20.8,prefer_not_to_say,+17237958667,2025-01-08 10:09:00,gold,Retired,bachelors,en,UTC-3,friend,1,282.67,2025-08-19 13:05:20,true,true,1392.0,Automotive
1050,User_1050,user1050@example.com,Delhi,CA,59.1,non_binary,+12021719094,2022-09-11 03:24:09,bronze,Freelancer,phd,ar,UTC+1,friend,39,4362.83,2025-01-28 01:20:35,false,false,1202.0,Books
1051,User_1051,user1051@example.com,Toronto,IN,18.4,male,+16548015834,2023-08-29 01:05:35,gold,Nurse,trade_school,en,UTC+0,facebook,50,11814.01,2025-12-18 09:26:57,false,true,3052.0,Automotive
1052,User_1052,user1052@example.com,Toronto,UK,68.2,non_binary,+17271697671,2023-05-05 07:25:52,platinum,Engineer,phd,fr,UTC+5:30,google,27,1151.38,2024-02-18 03:23:44,true,false,354.0,Beauty
1053,User_1053,user1053@example.com,Chicago,MX,32.6,male,+18760289232,2024-11-23 02:20:08,gold,Nurse,trade_school,ja,UTC+9,instagram,0,0.0,2024-12-04 12:28:20,true,false,2066.0,Food
1054,User_1054,user1054@example.com,Mumbai,MX,32.7,prefer_not_to_say,+15289906774,2025-09-06 01:09:43,platinum,Teacher,phd,ar,UTC+1,organic,22,1250.07,2025-11-25 01:48:13,true,false,4055.0,Clothing
1055,User_1055,user1055@example.com,Toronto,AU,38.1,prefer_not_to_say,+17247501016,2022-02-25 04:20:38,silver,Teacher,masters,pt,UTC+5:30,tiktok,21,686.98,2023-04-01 16:27:20,false,false,2620.0,Home & Garden
1056,User_1056,user1056@example.com,Berlin,FR,73.8,prefer_not_to_say,+16462117945,2023-10-16 11:58:12,platinum,Freelancer,some_college,ko,UTC+10,instagram,25,6534.31,2024-01-18 10:39:34,false,false,4655.0,Food
1057,User_1057,user1057@example.com,Rio,AU,39.8,non_binary,+18038260960,2023-04-17 16:30:34,silver,Nurse,high_school,ja,UTC-8,google,20,4881.13,2024-01-17 10:57:08,false,false,4635.0,Electronics
1058,User_1058,user1058@example.com,Manchester,IN,38.8,prefer_not_to_say,+12684857302,2023-11-29 11:23:52,none,Doctor,trade_school,en,UTC+3,google,21,2492.34,2025-03-24 22:41:54,false,false,536.0,Automotive
1059,User_1059,user1059@example.com,New York,DE,22.8,male,+18282247446,2024-10-31 17:21:07,none,Retired,high_school,ko,UTC-5,friend,14,670.94,2025-01-18 17:29:18,false,false,3521.0,Automotive
1060,User_1060,user1060@example.com,London,IN,41.1,non_binary,+15948695256,2024-12-02 19:26:02,gold,Manager,trade_school,es,UTC+1,google,10,1974.77,2025-04-19 09:42:16,true,true,911.0,Toys
1061,User_1061,user1061@example.com,Manchester,MX,41.8,male,+12339044333,2025-09-16 11:38:35,bronze,Student,some_college,fr,UTC-8,app_store,0,0.0,2025-09-28 01:01:52,false,false,3169.0,Music
1062,User_1062,user1062@example.com,London,FR,46.1,prefer_not_to_say,+15024449293,2023-11-12 12:07:24,silver,Freelancer,phd,ar,UTC-5,tiktok,2,575.28,2025-01-24 09:12:56,false,true,4567.0,Clothing
1063,User_1063,user1063@example.com,New York,US,73.3,male,+17167977111,2023-09-02 23:48:51,none,Teacher,high_school,pt,UTC-8,friend,43,8349.37,2024-11-23 03:28:36,true,true,2142.0,Food
1064,User_1064,user1064@example.com,Mexico City,MX,53.0,male,+16103462257,2022-04-11 01:21:32,gold,Accountant,phd,fr,UTC+10,tiktok,34,3534.97,2022-07-31 22:02:09,false,true,4547.0,Music
1065,User_1065,user1065@example.com,Berlin,FR,21.4,prefer_not_to_say,+18740497975,2022-03-12 23:59:28,none,Engineer,trade_school,en,UTC+8,app_store,24,954.85,2023-09-25 07:56:45,false,true,368.0,Beauty
1066,User_1066,user1066@example.com,Lyon,BR,31.8,prefer_not_to_say,+14151580382,2023-02-13 04:41:55,silver,Designer,trade_school,de,UTC+3,email,49,10521.6,2023-04-22 16:26:57,false,false,4309.0,Electronics
1067,User_1067,user1067@example.com,Vancouver,US,66.3,non_binary,+13409143287,2024-02-02 09:28:28,silver,Doctor,trade_school,ja,UTC-5,facebook,24,5578.89,2025-01-23 12:05:29,false,true,4927.0,Toys
1068,User_1068,user1068@example.com,Berlin,DE,44.2,non_binary,+17084254520,2025-10-28 07:19:52,bronze,Doctor,trade_school,ko,UTC+1,instagram,11,1100.48,2025-12-05 06:48:25,true,false,1655.0,Clothing
1069,User_1069,user1069@example.com,New York,UK,54.7,prefer_not_to_say,+19898145326,2025-02-19 05:52:50,bronze,Student,some_college,en,UTC+10,ad,2,359.94,2025-12-22 01:29:32,false,false,1215.0,Books
1070,User_1070,user1070@example.com,Toronto,UK,25.8,male,+17504386628,2023-08-20 13:31:49,gold,Freelancer,bachelors,ko,UTC+10,ad,28,2284.36,2025-04-21 10:03:03,false,false,4286.0,Books
1071,User_1071,user1071@example.com,Paris,UK,27.5,male,+17286869232,2024-07-10 20:16:01,silver,Retired,trade_school,fr,UTC-5,friend,49,6790.39,2025-10-14 21:42:40,false,false,1769.0,Books
1072,User_1072,user1072@example.com,Tokyo,UK,25.2,prefer_not_to_say,+12491921670,2023-12-19 14:30:39,gold,Doctor,some_college,ar,UTC-5,friend,1,214.57,2024-12-13 12:18:11,true,false,3502.0,Books
1073,User_1073,user1073@example.com,Monterrey,UK,69.7,male,+18538031015,2025-02-01 02:43:52,platinum,Engineer,trade_school,ja,UTC+3,facebook,10,389.07,2025-10-15 12:44:14,false,true,3864.0,Food
1074,User_1074,user1074@example.com,Mumbai,IN,22.6,non_binary,+18738696520,2024-04-11 22:01:33,platinum,Freelancer,some_college,es,UTC+8,ad,21,3655.4,2025-01-25 09:57:09,true,true,3752.0,Toys
1075,User_1075,user1075@example.com,Lyon,AU,30.3,prefer_not_to_say,+18909126990,2024-04-11 01:25:31,silver,Nurse,phd,hi,UTC+1,ad,44,8319.73,2025-11-26 17:01:03,false,false,4807.0,Sports
1076,User_1076,user1076@example.com,Sydney,US,45.2,male,+12231818040,2024-03-09 08:05:20,none,Designer,phd,pt,UTC+10,friend,10,2222.67,2024-06-24 14:29:55,true,true,3312.0,Books
1077,User_1077,user1077@example.com,Tokyo,US,33.9,female,+15140232139,2022-05-18 18:14:59,none,Teacher,high_school,zh,UTC-8,app_store,17,2659.43,2023-07-23 17:22:39,true,true,3366.0,Electronics
1078,User_1078,user1078@example.com,London,CA,58.7,female,+17235640360,2024-09-11 22:52:07,silver,Doctor,trade_school,hi,UTC-3,tiktok,3,292.68,2025-02-20 09:36:57,true,true,1218.0,Home & Garden
1079,User_1079,user1079@example.com,Berlin,US,20.7,non_binary,+13700261102,2024-02-21 21:48:19,bronze,Engineer,bachelors,ko,UTC+5:30,organic,26,2962.19,2024-05-04 13:27:44,false,false,1779.0,Music
1080,User_1080,user1080@example.com,Monterrey,UK,57.0,female,+12385081800,2024-04-14 14:50:34,bronze,Freelancer,bachelors,zh,UTC+3,google,8,1880.11,2024-10-05 19:04:18,true,true,597.0,Electronics
1081,User_1081,user1081@example.com,São Paulo,DE,21.8,prefer_not_to_say,+13683120631,2025-08-01 05:30:37,silver,Accountant,high_school,de,UTC+0,youtube,34,8497.61,2025-12-23 06:53:38,false,true,2505.0,Toys
1082,User_1082,user1082@example.com,Rio,IN,69.7,prefer_not_to_say,+12174287090,2025-10-06 11:39:50,silver,Retired,some_college,es,UTC+3,ad,26,6645.64,2025-11-11 06:30:16,false,false,1808.0,Sports
1083,User_1083,user1083@example.com,Mexico City,MX,43.1,prefer_not_to_say,+17976516760,2025-04-24 19:52:38,silver,Manager,phd,de,UTC+5:30,app_store,19,3870.06,2025-08-01 18:11:10,false,false,43.0,Music
1084,User_1084,user1084@example.com,Paris,IN,40.0,prefer_not_to_say,+12504534748,2023-12-06 16:00:20,gold,Doctor,bachelors,de,UTC+8,friend,8,2056.18,2024-05-02 01:37:33,false,false,1333.0,Books
1085,User_1085,user1085@example.com,Delhi,UK,20.2,prefer_not_to_say,+18846686979,2025-08-13 15:54:09,none,Teacher,trade_school,ko,UTC+8,friend,40,10726.38,2025-11-21 07:45:55,true,false,4537.0,Clothing
1086,User_1086,user1086@example.com,Osaka,MX,49.9,female,+15811188866,2024-11-26 12:50:12,gold,Freelancer,some_college,ja,UTC-5,tiktok,16,1308.3,2025-09-17 21:30:48,true,true,1228.0,Home & Garden
1087,User_1087,user1087@example.com,São Paulo,US,66.4,prefer_not_to_say,+13742329915,2022-05-01 11:12:40,gold,Manager,bachelors,hi,UTC+8,app_store,45,11414.12,2022-08-31 16:49:19,false,false,1654.0,Automotive
1088,User_1088,user1088@example.com,Osaka,IN,33.3,non_binary,+16067288681,2025-01-11 05:14:55,gold,Designer,masters,ja,UTC+3,organic,46,11191.64,2025-12-24 18:27:22,false,false,1933.0,Music
1089,User_1089,user1089@example.com,Vancouver,JP,34.0,male,+12760566548,2025-06-07 11:09:43,gold,Student,high_school,ar,UTC-5,app_store,27,2117.18,2025-07-02 03:47:25,false,false,2540.0,Toys
1090,User_1090,user1090@example.com,Vancouver,CA,39.2,prefer_not_to_say,+13705423669,2024-07-14 18:25:23,platinum,Doctor,high_school,de,UTC-5,organic,20,4804.55,2024-11-02 12:35:36,false,true,1198.0,Music
1091,User_1091,user1091@example.com,Tokyo,UK,34.3,non_binary,+19089552858,2022-10-10 02:15:53,none,Designer,some_college,fr,UTC+8,facebook,7,1968.93,2024-05-29 20:52:15,false,false,4431.0,Home & Garden
1092,User_1092,user1092@example.com,Munich,US,44.1,male,+19218421030,2024-05-30 03:18:25,bronze,Engineer,phd,es,UTC-3,ad,14,2858.52,2025-04-15 15:38:47,false,true,710.0,Clothing
1093,User_1093,user1093@example.com,Manchester,UK,71.2,non_binary,+13367241184,2025-02-07 20:15:05,silver,Student,trade_school,pt,UTC+1,youtube,28,1284.24,2025-09-09 01:08:30,false,false,1335.0,Automotive
1094,User_1094,user1094@example.com,Sydney,US,67.6,male,+19264941376,2024-02-12 09:42:30,platinum,Student,trade_school,fr,UTC+5:30,organic,41,11896.75,2024-07-12 02:02:51,false,false,660.0,Beauty
1095,User_1095,user1095@example.com,Chicago,IN,24.4,male,+19068251273,2023-09-24 20:16:41,bronze,Student,some_college,hi,UTC+10,facebook,12,1812.58,2024-07-13 08:37:16,true,false,1627.0,Food
1096,User_1096,user1096@example.com,London,US,28.2,female,+12282233394,2022-02-09 07:53:42,silver,Student,masters,de,UTC+0,youtube,30,7793.21,2022-10-03 10:14:03,true,false,1134.0,Music
1097,User_1097,user1097@example.com,Mumbai,UK,57.6,prefer_not_to_say,+16266855038,2025-03-31 09:04:53,bronze,Designer,high_school,de,UTC+8,app_store,33,8108.58,2025-09-01 22:40:23,false,false,3546.0,Food
1098,User_1098,user1098@example.com,Paris,IN,50.8,prefer_not_to_say,+15367653926,2025-11-09 04:10:47,gold,Doctor,trade_school,ja,UTC+3,tiktok,38,7621.47,2025-11-11 18:36:09,true,true,742.0,Books
1099,User_1099,user1099@example.com,São Paulo,BR,52.4,female,+12006116776,2024-12-22 08:11:08,gold,Freelancer,trade_school,de,UTC-8,instagram,12,3242.57,2025-08-18 13:14:33,true,true,2116.0,Clothing
1100,User_1100,user1100@example.com,Manchester,JP,20.8,prefer_not_to_say,+16490653214,2022-02-23 23:53:16,silver,Retired,phd,hi,UTC+0,ad,25,1141.47,2024-02-23 09:41:54,true,true,1906.0,Clothing
1101,User_1101,user1101@example.com,Lyon,US,54.8,female,+18692743683,2022-07-13 16:27:19,none,Doctor,trade_school,es,UTC-3,youtube,25,1198.44,2023-03-12 23:28:21,false,false,3897.0,Automotive
1102,User_1102,user1102@example.com,Chicago,AU,30.0,female,+16219683481,2023-11-19 13:55:43,silver,Doctor,trade_school,ar,UTC-5,facebook,16,906.99,2025-06-27 00:52:40,false,false,4986.0,Toys
1103,User_1103,user1103@example.com,Osaka,JP,54.0,female,+17062212575,2022-08-28 16:05:13,gold,Retired,high_school,zh,UTC+1,app_store,42,12491.95,2025-09-16 01:00:58,false,true,1858.0,Electronics
1104,User_1104,user1104@example.com,São Paulo,IN,67.3,female,+16581308865,2025-07-18 04:49:13,bronze,Nurse,high_school,pt,UTC+8,organic,50,11108.84,2025-11-18 14:08:48,false,true,4138.0,Electronics
1105,User_1105,user1105@example.com,Chicago,BR,55.2,non_binary,+12637790413,2022-12-22 22:01:58,bronze,Designer,masters,fr,UTC+8,google,19,4487.95,2025-05-09 02:58:51,false,false,1146.0,Automotive
1106,User_1106,user1106@example.com,Vancouver,FR,45.1,non_binary,+13367605384,2022-04-09 06:24:44,none,Teacher,some_college,es,UTC-8,facebook,46,4485.81,2023-08-09 18:52:43,false,false,360.0,Music
1107,User_1107,user1107@example.com,Chicago,FR,56.2,prefer_not_to_say,+18839413591,2023-10-28 06:53:03,silver,Accountant,bachelors,hi,UTC+10,organic,1,179.48,2024-12-23 05:34:53,false,true,301.0,Electronics
1108,User_1108,user1108@example.com,New York,CA,56.0,male,+18969655423,2023-01-29 23:40:26,platinum,Teacher,some_college,es,UTC+1,email,27,7921.54,2023-10-19 02:16:57,true,true,2858.0,Beauty
1109,User_1109,user1109@example.com,Vancouver,MX,41.1,prefer_not_to_say,+12926078462,2023-12-20 20:50:48,silver,Retired,masters,hi,UTC+5:30,facebook,36,7244.44,2025-02-06 01:40:41,true,true,2189.0,Beauty
1110,User_1110,user1110@example.com,Munich,US,45.1,prefer_not_to_say,+13513618961,2023-06-11 19:16:07,silver,Accountant,trade_school,pt,UTC+5:30,facebook,33,5601.23,2025-11-23 19:01:20,true,false,1644.0,Home & Garden
1111,User_1111,user1111@example.com,Delhi,US,26.2,female,+16814879035,2024-11-10 02:12:25,bronze,Student,high_school,ja,UTC-3,youtube,11,938.18,2025-07-28 04:39:28,false,false,2815.0,Automotive
1112,User_1112,user1112@example.com,Lyon,DE,42.0,prefer_not_to_say,+13699274696,2022-01-11 16:47:26,gold,Nurse,trade_school,zh,UTC-3,youtube,3,61.0,2025-01-20 03:32:27,false,false,2965.0,Sports
1113,User_1113,user1113@example.com,Melbourne,UK,42.3,male,+17398479947,2025-06-21 22:43:42,gold,Engineer,high_school,zh,UTC+5:30,tiktok,24,6464.34,2025-07-31 00:53:01,false,true,2351.0,Electronics
1114,User_1114,user1114@example.com,Vancouver,MX,72.9,prefer_not_to_say,+12339638210,2023-02-28 03:47:36,none,Student,some_college,ko,UTC+8,instagram,27,5200.43,2025-07-24 22:14:47,false,true,248.0,Toys
1115,User_1115,user1115@example.com,Munich,MX,24.3,female,+13987163434,2025-01-21 22:51:13,silver,Retired,bachelors,de,UTC+0,tiktok,11,1353.46,2025-01-25 01:01:06,false,false,3059.0,Toys
1116,User_1116,user1116@example.com,Melbourne,DE,36.8,non_binary,+17549784441,2024-10-18 07:51:07,silver,Manager,trade_school,pt,UTC+0,email,15,1553.86,2025-09-20 21:50:25,true,false,2847.0,Music
1117,User_1117,user1117@example.com,São Paulo,MX,71.9,non_binary,+17479467502,2025-03-15 17:11:05,platinum,Manager,some_college,ko,UTC+9,youtube,15,3801.89,2025-11-06 15:07:52,false,true,2629.0,Food
1118,User_1118,user1118@example.com,Berlin,CA,41.9,prefer_not_to_say,+19402573871,2022-12-15 19:02:22,silver,Accountant,trade_school,ar,UTC+10,app_store,37,4140.03,2023-02-27 23:04:24,false,true,1246.0,Clothing
1119,User_1119,user1119@example.com,Osaka,US,24.6,prefer_not_to_say,+15271406666,2023-11-24 03:02:57,platinum,Student,bachelors,ar,UTC-8,instagram,3,640.67,2024-03-03 09:26:17,false,false,1853.0,Automotive
1120,User_1120,user1120@example.com,Berlin,MX,20.4,non_binary,+14433893517,2025-08-27 15:11:29,gold,Retired,high_school,fr,UTC+3,instagram,2,176.88,2025-09-21 00:48:49,true,true,707.0,Toys
1121,User_1121,user1121@example.com,Berlin,UK,44.3,prefer_not_to_say,+15712222491,2025-04-24 19:12:52,none,Accountant,masters,de,UTC-8,app_store,13,2931.17,2025-06-08 09:12:58,false,false,4819.0,Food
1122,User_1122,user1122@example.com,Toronto,IN,38.5,non_binary,+12812404100,2025-12-04 08:40:12,gold,Retired,masters,de,UTC+0,facebook,4,372.42,2025-12-14 23:07:31,true,false,240.0,Home & Garden
1123,User_1123,user1123@example.com,Paris,DE,60.2,male,+15684975691,2022-10-23 22:07:11,silver,Manager,masters,pt,UTC+1,email,10,2811.81,2024-07-17 18:55:54,false,true,3280.0,Electronics
1124,User_1124,user1124@example.com,São Paulo,DE,46.8,prefer_not_to_say,+19651187671,2024-10-27 09:04:58,none,Engineer,high_school,ar,UTC-8,friend,45,8201.01,2025-10-12 11:54:00,false,false,3766.0,Electronics
1125,User_1125,user1125@example.com,Toronto,CA,21.7,non_binary,+17103811169,2024-10-01 12:13:52,bronze,Manager,some_college,ja,UTC-5,friend,28,7531.87,2025-10-15 00:04:42,true,false,4736.0,Books
1126,User_1126,user1126@example.com,Rio,CA,28.3,non_binary,+19429574921,2024-08-04 19:52:46,silver,Designer,some_college,fr,UTC+10,friend,27,3494.78,2025-03-10 13:37:35,true,true,681.0,Books
1127,User_1127,user1127@example.com,Vancouver,FR,18.6,male,+12942571752,2024-06-10 01:59:17,gold,Retired,masters,hi,UTC+0,facebook,13,1004.06,2024-09-01 19:39:31,false,false,1826.0,Electronics
1128,User_1128,user1128@example.com,Melbourne,BR,37.8,non_binary,+17364944404,2022-08-09 13:56:12,bronze,Doctor,bachelors,ja,UTC+5:30,google,30,5721.25,2025-11-26 21:47:55,true,true,4551.0,Music
1129,User_1129,user1129@example.com,Tokyo,JP,30.4,female,+12200432012,2025-06-21 17:05:54,none,Manager,masters,es,UTC+3,google,10,857.97,2025-09-24 09:38:52,true,false,3588.0,Books
1130,User_1130,user1130@example.com,Mexico City,CA,64.4,prefer_not_to_say,+17407121174,2022-03-22 23:08:39,none,Freelancer,trade_school,es,UTC-3,organic,23,836.67,2025-12-20 16:11:20,false,false,2070.0,Music
1131,User_1131,user1131@example.com,Paris,MX,54.5,female,+18600604244,2025-12-08 23:04:49,platinum,Doctor,trade_school,hi,UTC+1,tiktok,3,384.51,2025-12-15 08:42:08,true,true,778.0,Music
1132,User_1132,user1132@example.com,Osaka,US,48.4,non_binary,+19407560551,2025-04-29 16:52:39,silver,Designer,masters,de,UTC+5:30,organic,24,3129.04,2025-09-10 00:07:33,true,true,499.0,Clothing
1133,User_1133,user1133@example.com,London,UK,20.4,non_binary,+14374253273,2022-07-05 05:03:37,none,Engineer,trade_school,es,UTC-3,google,29,8424.0,2024-10-06 23:02:16,false,false,3468.0,Home & Garden
1134,User_1134,user1134@example.com,Berlin,MX,53.2,non_binary,+17060342482,2023-07-02 14:57:52,gold,Teacher,masters,es,UTC+1,friend,37,10806.03,2023-12-10 12:17:48,true,false,4727.0,Sports
1135,User_1135,user1135@example.com,São Paulo,AU,38.6,non_binary,+12642756977,2024-05-16 03:12:21,bronze,Retired,some_college,zh,UTC-8,email,11,723.73,2025-05-04 01:54:04,false,true,4544.0,Electronics
1136,User_1136,user1136@example.com,Mumbai,JP,68.0,male,+17603786675,2022-11-11 08:24:12,none,Freelancer,phd,ko,UTC+3,tiktok,18,1882.29,2024-02-04 16:32:19,true,false,2323.0,Books
1137,User_1137,user1137@example.com,Manchester,US,37.9,non_binary,+17108719670,2024-08-11 13:58:27,platinum,Freelancer,bachelors,ko,UTC+1,youtube,49,7942.72,2025-05-31 19:30:57,false,true,800.0,Music
1138,User_1138,user1138@example.com,Melbourne,FR,46.4,non_binary,+15413598790,2022-12-29 05:15:43,silver,Student,phd,fr,UTC-5,youtube,11,1613.24,2024-02-18 13:18:15,true,false,1746.0,Clothing
1139,User_1139,user1139@example.com,Monterrey,CA,59.3,female,+16943118121,2022-07-27 21:13:01,gold,Teacher,high_school,ja,UTC+8,instagram,41,5054.8,2022-09-09 00:49:01,true,true,2957.0,Toys
1140,User_1140,user1140@example.com,Vancouver,MX,59.1,female,+14773486321,2022-12-28 07:38:07,silver,Accountant,trade_school,pt,UTC+1,google,15,2245.74,2024-11-04 10:51:13,false,false,380.0,Sports
1141,User_1141,user1141@example.com,Delhi,MX,23.5,female,+15108917950,2022-02-12 01:09:44,silver,Nurse,high_school,en,UTC+9,app_store,42,7322.4,2024-11-12 01:14:18,true,true,321.0,Clothing
1142,User_1142,user1142@example.com,Berlin,CA,39.2,non_binary,+18491249502,2022-05-27 14:02:27,bronze,Student,phd,fr,UTC+8,ad,11,2628.9,2025-12-05 03:16:30,false,false,4957.0,Sports
1143,User_1143,user1143@example.com,Sydney,US,32.9,male,+13672732624,2025-04-01 04:10:24,gold,Doctor,trade_school,en,UTC-5,youtube,7,1180.44,2025-11-13 12:43:15,true,false,2211.0,Food
1144,User_1144,user1144@example.com,São Paulo,BR,60.0,prefer_not_to_say,+14739355416,2025-07-16 07:47:22,gold,Retired,trade_school,pt,UTC+0,app_store,33,3684.18,2025-09-15 05:38:11,false,true,1089.0,Books
1145,User_1145,user1145@example.com,Monterrey,UK,28.2,female,+12786072383,2022-08-07 21:28:53,gold,Teacher,high_school,pt,UTC+1,app_store,27,6653.49,2025-08-22 09:21:25,false,true,3979.0,Clothing
1146,User_1146,user1146@example.com,Lyon,DE,57.9,male,+12386751507,2025-12-27 14:31:56,none,Freelancer,some_college,zh,UTC+3,app_store,36,8506.65,2025-12-30 16:57:49,false,true,3258.0,Food
1147,User_1147,user1147@example.com,Sydney,AU,67.9,prefer_not_to_say,+13760169250,2025-02-16 08:03:11,silver,Engineer,high_school,en,UTC-8,instagram,1,35.96,2025-09-17 18:15:21,true,false,967.0,Beauty
1148,User_1148,user1148@example.com,Sydney,AU,64.1,non_binary,+17344106647,2022-01-06 23:29:43,none,Designer,phd,en,UTC-8,ad,40,1319.83,2023-05-21 19:46:54,true,false,4212.0,Music
1149,User_1149,user1149@example.com,Osaka,CA,40.7,prefer_not_to_say,+16999402466,2025-04-06 23:15:17,platinum,Retired,some_college,de,UTC+1,ad,3,110.1,2025-11-30 10:31:07,true,false,3366.0,Home & Garden
1150,User_1150,user1150@example.com,Lyon,AU,24.5,prefer_not_to_say,+12760351510,2023-09-26 01:02:17,platinum,Teacher,some_college,zh,UTC+10,email,32,3652.55,2024-02-02 10:45:13,true,true,4866.0,Home & Garden
1151,User_1151,user1151@example.com,Delhi,CA,58.9,female,+16720810527,2025-05-13 22:25:05,none,Nurse,trade_school,de,UTC-8,friend,12,3264.23,2025-07-13 20:22:40,false,true,2642.0,Toys
1152,User_1152,user1152@example.com,Vancouver,US,55.1,prefer_not_to_say,+19539890909,2025-10-23 08:21:57,gold,Accountant,some_college,en,UTC+10,ad,31,3967.38,2025-12-09 04:09:22,true,false,1237.0,Clothing
